group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,isomers,isobars,offSample,rawOffSampleProb,isobarIons
Iowa State University,gta3619,2025-06-19_16h57m41s,C29H48O3,M[M]+,-O+C5H12N3O,C29H48O3-O+C5H12N3O+,558.4629191829999,0.43048495,0.1,0.4637453029116061,0.9310454174048692,0.9970285524568393,"Fruticoside A, Messagenin, (4R,4As,6As,6Br,8As,12As,12Bs,14As,14Bs)-8A-Hydroperoxy-4,4A,6B,11,11,12B,14A-Heptamethylicosahydropicen-3(4H)-One, Schleicherastatin 5, 28-Norlup-20(29)-En-3Beta-Hydroxy-17Beta-Hydroperoxide, 1-(5-ethyl-6-methylhept-3-en-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-5,5a,7-triol, 1-(5-ethyl-6-methylhept-3-en-2-yl)-4-hydroperoxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, Blazein, 2Alpha,3Alpha,19Alpha-Trihydroxy-28-Norurs-12-Ene, 1-(5-ethyl-6-methylheptan-2-yl)-4,7-dihydroxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-9-one, 3'-(1-hydroxy-2,3,4-trimethylpentyl)-3',9a,11a-trimethyl-2,3,3a,3b,4,6,7,8,9,9a,9b,10,11,11a-tetradecahydrospiro[cyclopenta[a]phenanthrene-1,2'-oxiran]-7-ol, icosyl 3-(4-hydroxyphenyl)prop-2-enoate","CNP0085165, CNP0143957, CNP0148775, CNP0151457, CNP0191795, CNP0224538, CNP0236507, CNP0257817, CNP0289210, CNP0293583, CNP0327655, CNP0360458",0,8803.973633,3841419.75,12,1,,,C36H62O4+
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H12O3,M[M]+,-O+C5H12N3O,C11H12O3-O+C5H12N3O+,306.181218,0.42369166,0.1,0.4321340852114779,0.9823077530836853,0.9981224183251971,"3-(4-ethoxyphenyl)prop-2-enoic acid, methyl 3-(4-methoxyphenyl)prop-2-enoate, Carpacin, methyl 2-methyl-2,3-dihydro-1-benzofuran-7-carboxylate, Sarisan, Myristicin, 3-(3,4-dimethoxyphenyl)prop-2-enal, 4-methoxy-5-(prop-2-en-1-yl)-2H-1,3-benzodioxole, 4,8-dihydroxy-2-methyl-1,2,3,4-tetrahydronaphthalen-1-one, Isoshinanolone, Dictafolin A, 4-ethenyl-2-methoxyphenyl acetate, Shinanolone, 6-Hydroxy-22-Dimethylchroman-4-One, prop-2-en-1-yl 2-phenoxyacetate, 3,4,-Dihydro-6-Hydroxy-4,7-Dimethyl-2H-1-Benzopyran-2-One","CNP0115476, CNP0135555, CNP0137459, CNP0141376, CNP0187812, CNP0188030, CNP0207087, CNP0210494, CNP0214514, CNP0240468, CNP0242247, CNP0296671, CNP0311450, CNP0401510, CNP0402399, CNP0424404",0,10825.56836,5593670,16,2,,,"C9H9N3O2-O+C5H12N3O+H+, C18H26O4+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C22H22O4,M[M]+,-O+C5H12N3O,C22H22O4-O+C5H12N3O+,464.25438297100004,0.41871294,0.1,0.44252210868859715,0.9484302874807425,0.9976449275362319,"Ehretianone, Arundinin, Tsangibeilin B, Isoarundinin-Ii, Microphyllone, (E)-2'-Methoxy-6'',6''-Dimethylchromeno-[2'',3'':4',3']-9-Methoxychalcone, Isoarundinin-I, 3-[2-(2-hydroxyphenyl)ethyl]-2-[(4-hydroxyphenyl)methyl]-5-methoxyphenol, 3-[2-(2-hydroxyphenyl)ethyl]-4-[(4-hydroxyphenyl)methyl]-5-methoxyphenol, Paralycolin A, 5-[2-(2-hydroxyphenyl)ethyl]-2-[(4-hydroxyphenyl)methyl]-3-methoxyphenol","CNP0085195, CNP0112925, CNP0142600, CNP0165404, CNP0166383, CNP0187466, CNP0194017, CNP0260198, CNP0289131, CNP0318328, CNP0353999",0,8840.185547,2107907.25,11,4,,,"C20H19N3O3-O+C5H12N3O+H+, C14H25NO9-O+C5H12N3O+, C15H21N5O5-O+C5H12N3O+, C29H36O5+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C29H48O2,M[M]+,-O+C5H12N3O,C29H48O2-O+C5H12N3O+,542.4680045629999,0.41368607,0.1,0.46130182311750884,0.905942621,0.9898856640281443,"1-(5-ethyl-6-methylhept-3-en-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-5,7-diol, 5-{7-methoxy-3a,6,6,9a,11a-pentamethyl-1H,2H,3H,3aH,3bH,4H,5H,5aH,6H,7H,8H,9H,9aH,11H,11aH-cyclopenta[a]phenanthren-1-yl}hexan-2-one, 3-[8-(butan-2-yl)-1,4a,4b,7,7-pentamethyl-2-(prop-1-en-2-yl)-1,2,3,4,4a,4b,5,6,7,8,10,10a-dodecahydrophenanthren-1-yl]propanoic acid, Sepesteonol, 1-[5-hydroxy-5-(propan-2-yl)hept-6-en-2-yl]-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, 1-(5-ethyl-6-methylhept-3-en-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-4,7-diol, 28-Nor-Urs-12-Ene-3Beta,17Beta-Diol, 27-Nor-3Beta-Hydroxy-25-Oxocycloartane, 1-{3-hydroxy-5a,5b,8,8,11a,13b-hexamethyl-icosahydro-1H-cyclopenta[a]chrysen-3-yl}ethan-1-one, Roxburghiadiol A, All-Rac-3,4-Dehydro-Alpha-Tocopherol, 6-{7-hydroxy-3a,6,9a,11a-tetramethyl-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl}-2-methylheptan-3-one, 1-(5-ethyl-6-methylheptan-2-yl)-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthrene-5,7-dione, Halosterol A, 4,4,6a,6b,8a,11,14b-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,12,12a,12b,13,14,14a,14b-icosahydropicene-3,13-diol, 28-Norlup-20(29)-En-3Beta-17Beta-Diol, (24S)-24-Hydroxy-24-Vinyllathosterol, 9a,11a-dimethyl-1-[5-(propan-2-yl)hept-5-en-2-yl]-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-4,7-diol, Halosterol B, 6Beta-Hydroxystigmast-4-En-3-One, 30-Norlupan-3Beta-Ol-20-One, Alpha-Tocomonoenol","CNP0100037, CNP0121793, CNP0127702, CNP0130819, CNP0131723, CNP0137677, CNP0152168, CNP0162956, CNP0164729, CNP0172870, CNP0180745, CNP0184534, CNP0211215, CNP0249279, CNP0271109, CNP0284546, CNP0298451, CNP0304929, CNP0310199, CNP0369094, CNP0414251, CNP0426886",0,8584.211914,506388.625,22,1,,,C36H62O3+
Iowa State University,gta3619,2025-06-19_16h57m41s,C27H26O18,M[M]+,-O+C5H12N3O,C27H26O18-O+C5H12N3O+,752.2144877789999,0.40987504,0.1,0.44996658145268476,0.92642684,0.9832412523020257,"6,7,8,11,12,13,22,23-octahydroxy-3,16-dioxo-2,17,20-trioxatetracyclo[17.3.1.0???,???.0?????,?????]tricosa-6,8,10,12-tetraen-21-yl 3,4,5-trihydroxybenzoate, 6-Hydroxyapigenin 7-Glucuronosyl-(1->2)-Glucuronide, 5-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-6-{[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-yl]oxy}-3,4-dihydroxyoxane-2-carboxylic acid, 2-(2-{[(3,5-dihydroxy-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)methoxy]carbonyl}-4,5-dihydroxyphenoxy)-3,4,5-trihydroxybenzoic acid","CNP0077009, CNP0158551, CNP0294261, CNP0349758",0,4698.684082,303667.1875,4,1,,,C34H40O19+
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H17N3O6,M[M]+,-O+C5H12N3O,C11H17N3O6-O+C5H12N3O+,401.21430905100004,0.4085208,0.1,0.42721306736803305,0.9574642160788401,0.9987276437402473,"5,8,12,13-tetrahydroxy-3-imino-8-methyl-10-oxa-2,4-diazatricyclo[7.3.1.0??,???]tridecan-11-one, 3-imino-14-methyl-8,10-dioxa-2,4-diazatetracyclo[7.3.1.1???,????.0??,???]tetradecane-5,9,12,13-tetrol","CNP0121092, CNP0140634",0,19987.66797,7756563,2,1,,,C13H18O7-O+C5H12N3O+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C44H58O12,M[M]+,-O+C5H12N3O,C44H58O12-O+C5H12N3O+,892.4954010829999,0.4063554,0.1,0.47404634010979224,0.872684907,0.982262997,Clibadiolide,CNP0240680,0,6910.918945,136899.2344,1,1,,,C44H76O18+
Iowa State University,gta3619,2025-06-19_16h57m41s,C3H4O3,M[M]+,-O+C5H12N3O,C3H4O3-O+C5H12N3O+,202.1186178,0.40479478,0.1,0.4127933466987131,0.9824680403520167,0.9981223843456623,Pyruvate,CNP0269827,0,21256.5293,18396198,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C21H34O3,M[M]+,-O+C5H12N3O,C21H34O3-O+C5H12N3O+,448.3533687,0.40330657,0.1,0.41580893599142127,0.9733008517109837,0.9965391621129326,"methyl 5-(2,5,5,8a-tetramethyl-3-oxo-3,4,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)-3-methylpentanoate, 6E-Geranylgeraniol-19-Oic Acid-1-O-Methyl Ether, methyl 5-(2-hydroxy-2,5,5,8a-tetramethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)-3-methylpent-2-enoate, methyl 5-(3-hydroxy-3-methylpent-4-en-1-yl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylate, methyl 5-(5-hydroxy-3-methylpent-3-en-1-yl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylate, Meliavosin, methyl 5-(2,5,5,8a-tetramethyl-4-oxo-1,4,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)-3-methylpentanoate, 2-hydroxy-6-tetradecylbenzoic acid, 8Alpha,13R-Epoxy-14-Labden-19-Oic Acid","CNP0151114, CNP0153669, CNP0160565, CNP0221648, CNP0239538, CNP0270409, CNP0320461, CNP0417266, CNP0424541",0,10226.00586,2149454.25,9,2,,,"C21H34O3-O+C5H12N3O+H+, C28H46O4+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C5H10O6,M[M]+,-O+C5H12N3O,C5H10O6-O+C5H12N3O+,280.1503118,0.40262783,0.1,0.40957057086007814,0.9843210962960616,0.9987073896133608,"L-Lyxonate, oxane-2,3,4,5,6-pentol","CNP0348844, CNP0363965",0,51996.17969,27248144,2,6,,,"C6H14OS2-O+C5H12N3O+, C8H7NO3-O+C5H12N3O+, C15H21NO4+, C6H6N4O2-O+C5H12N3O+, C12H24O7+, C19H20O2+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C38H36O11,M[M]+,-O+C5H12N3O,C38H36O11-O+C5H12N3O+,782.3283358,0.40098783,0.1,0.453258318,0.8864599473454796,0.9979902227050516,Dadahol B,CNP0221173,0,10570.89941,3405059.5,1,3,,,"C31H38O16-O+C5H12N3O+, C31H38O16-O+C5H12N3O+H+, C24H42O21-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H10ClNO2,M[M]+,-O+C5H12N3O,C11H10ClNO2-O+C5H12N3O+,337.14258,0.3964062,0.1,0.4359524597855076,0.9120001315873428,0.9970258136924803,4-Chloroindole-3-Acetic Acid Methyl Ester,CNP0180554,0,8240.818359,2270822.75,1,2,,,"C14H19N5O5+H+, C21H20O4+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C6H10O7,M[M]+,-O+C5H12N3O,C6H10O7-O+C5H12N3O+,308.14522644699997,0.3963446,0.1,0.4307722796288568,0.9218118873134543,0.9981203466373734,"Glcab, Provitamin C, D-Galacturonate, 3-Deoxy-Arabino-Hexaric Acid","CNP0171089, CNP0184376, CNP0253201, CNP0426478",0,16333.625,9154196,4,3,,,"C20H20O3+H+, C23H19N+, C16H21NO5+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C12H12O,M[M]+,-O+C5H12N3O,C12H12O-O+C5H12N3O+,286.1913888,0.3924652,0.1,0.4118805304102972,0.9554894730680649,0.9972498537156231,Palutropone,CNP0190054,0,11025.85352,3522407.75,1,1,,,C19H26O2+
Iowa State University,gta3619,2025-06-19_16h57m41s,C21H19NO6,M[M]+,-O+C5H12N3O,C21H19NO6-O+C5H12N3O+,495.22381111500005,0.38986176,0.1,0.4231330324493649,0.9242894003786913,0.9968406593406594,"Pontevedrine, Oxopurpureine, Isoarnottianamide, Turraeanthin A, Arnottianamide, 6-Oxocorynoline","CNP0158524, CNP0193240, CNP0200825, CNP0216311, CNP0234337, CNP0347771",0,10736.22266,1748133.25,6,3,,,"C18H20O9-O+C5H12N3O+H+, C25H34O10+H+, C28H33NO7+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C9H14O2,M[M]+,-O+C5H12N3O,C9H14O2-O+C5H12N3O+,268.2019535,0.3889116,0.1,0.40329530595143365,0.965985834,0.9982905982905983,"2-acetyl-5-methylcyclohexan-1-one, Onikulactone, S-Phorenol, Boschnialactone, Levodione, 3-butyl-4-methyl-2,5-dihydrofuran-2-one, 4,4,6-trimethyl-7-oxabicyclo[4.1.0]heptan-2-one, (2E)-2,6-Dimethyl-2,5-Heptadienoic Acid, 5-pentyl-2,3-dihydrofuran-2-one, 6-hydroxy-2,6-dimethylhepta-2,4-dienal, 4-Hydroxy-3,5,5-Trimethylcyclohex-2-Enone","CNP0076630, CNP0118821, CNP0178434, CNP0210998, CNP0253574, CNP0288035, CNP0300873, CNP0318467, CNP0349463, CNP0353104, CNP0423838",0,14051.65527,9350594,11,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H10N2OS2,M[M]+,-O+C5H12N3O,C11H10N2OS2-O+C5H12N3O+,364.1260291,0.38768587,0.1,0.41965779697370176,0.9268039764406032,0.9967741935483871,Spirobrassinin,CNP0350502,0,22170.13672,287032.125,1,2,,,"C22H18O5+H+, C13H11ClOS-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H12O4,M[M]+,-O+C5H12N3O,C11H12O4-O+C5H12N3O+,322.17613265100005,0.38565698,0.1,0.3995158976432767,0.9670114988166028,0.9982412060301508,"Sinapaldehyde, (S)-3-Ethyl-7-Hydroxy-6-Methoxyphthalide, Plumbolactone A, 3-(3,4-dimethoxyphenyl)prop-2-enoic acid, Ethyl Caffeate, Hofmeisterin, Panepoxydione, (R)-6-Methoxymellein, Methyl Ferulate, 5,8-Dihydroxy-4-Methoxy-1-Tetralone","CNP0165715, CNP0173858, CNP0215140, CNP0235910, CNP0251886, CNP0298155, CNP0318170, CNP0363215, CNP0386472, CNP0396295",0,12968.16699,8132769,10,1,,,C18H26O5+
Iowa State University,gta3619,2025-06-19_16h57m41s,C17H20O10,M[M]+,-O+C5H12N3O,C17H20O10-O+C5H12N3O+,498.2082206,0.3848417,0.1,0.40769283142973606,0.9455386001435537,0.9983200386753687,"Mandshurin, Euoniside","CNP0267555, CNP0289542",0,10985.71484,7497413.5,2,5,,,"C15H23ClO9-O+C5H12N3O+H+, C18H22ClNO6-O+C5H12N3O+, C24H34O11+, C20H17NO7-O+C5H12N3O+H+, C31H30O6+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C4H9NO2,M[M]+,-O+C5H12N3O,C4H9NO2-O+C5H12N3O+,217.16590231499998,0.3817393,0.1,0.39171182571069924,0.9761094378138586,0.9983932937478169,"2-(ethylamino)acetic acid, Gaba, 2-Methylpropyl Nitrite, Aaba, 3-Aminobutyrate","CNP0076362, CNP0116256, CNP0224607, CNP0243222, CNP0287180",0,16517.95508,10873513,5,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H46O2,M[M]+,-O+C5H12N3O,C28H46O2-O+C5H12N3O+,528.4523545,0.37944093,0.1,0.4210932972618017,0.9058314522504076,0.9947603121516165,"1-(5,6-dimethylhept-3-en-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-5,7-diol, Dehydro-Gamma-Tocopherol, (22S)-22-Hydroxycampest-4-En-3-One, 9a,11a-dimethyl-1-(6-methyl-5-methylideneheptan-2-yl)-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-4,7-diol, Withanolide","CNP0123038, CNP0126344, CNP0178413, CNP0213517, CNP0334060",0,11352.19531,818088.375,5,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H50O5,M[M]+,-O+C5H12N3O,C28H50O5-O+C5H12N3O+,580.4683984870001,0.3768839,0.1,0.4100597895317083,0.9222121555622772,0.9966198647945917,6Alpha-Hydroxy-Castasterone,CNP0316645,0,5962.218262,2201545.25,1,1,,,C35H64O6+
Iowa State University,gta3619,2025-06-19_16h57m41s,C21H36O6,M[M]+,-O+C5H12N3O,C21H36O6-O+C5H12N3O+,498.3537627,0.37254164,0.1,0.401709331,0.9309755463006073,0.9961497553711977,"Rel-(2R,5S,7S,10S)-10-Methyl-2-[(1-Methyl-1-Beta-D-Fucopyranosyloxy)Ethyl]-6-Methylenespiro[4.5]Decan-7-Ol",CNP0114538,0,7832.902832,2706317.5,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C9H16O2,M[M]+,-O+C5H12N3O,C9H16O2-O+C5H12N3O+,270.2176035,0.37041873,0.1,0.3838685877159243,0.9666633997963451,0.9982402361489555,"Chalcogran, non-3-enoic acid, methyl oct-4-enoate, hex-3-en-1-yl propanoate, 4-hydroxynon-2-enal, Gamma-Nonalactone","CNP0106414, CNP0118439, CNP0209155, CNP0215397, CNP0377024, CNP0388431",0,13338.91699,10127598,6,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H6O3,M[M]+,-O+C5H12N3O,C8H6O3-O+C5H12N3O+,264.1342678,0.36764315,0.1,0.37808359639950523,0.9743278037727835,0.9980068991950939,"3-Hydroxy-3H-2-Benzofuran-1-One, P-Formylbenzoic Acid, Piperonal, 1,3,4,7-tetrahydro-2-benzofuran-1,3-dione, 2-oxo-2-phenylacetic acid","CNP0079973, CNP0158402, CNP0179491, CNP0253398, CNP0256089",0,10054.73535,6763708.5,5,1,,,C15H20O4+
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H32O5,M[M]+,-O+C5H12N3O,C18H32O5-O+C5H12N3O+,442.3275479,0.36741903,0.1,0.39291321595624373,0.9386607687065434,0.9962225274725275,"4,6,9-trihydroxy-10-nonyl-3,4,5,6,9,10-hexahydro-2H-oxecin-2-one",CNP0278728,0,6928.833008,2628667.5,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C39H50O6,M[M]+,-O+C5H12N3O,C39H50O6-O+C5H12N3O+,728.4633131,0.3653575,0.1,0.4173640872983382,0.8815499783897445,0.9930154142581888,Acutissimatriterpene B,CNP0231333,0,8644.367188,1247177,1,2,,,"C46H64O7+, C40H46N4O2-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H35NO2,M[M]+,-O+C5H12N3O,C28H35NO2-O+C5H12N3O+,531.3693531,0.36108097,0.1,0.40753124838385024,0.907807688,0.976,Integramine,CNP0197070,0,3074.139648,35893.875,1,1,,,C32H50O6+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H20O3,M[M]+,-O+C5H12N3O,C11H20O3-O+C5H12N3O+,314.2438183,0.35980684,0.1,0.3770747179898865,0.9559488886093434,0.9981764357608052,"3-hexyl-4-hydroxy-5-methyloxolan-2-one, ethyl 9-oxononanoate","CNP0206573, CNP0276438",0,12333.37695,7579675.5,2,1,,,C18H34O4+
Iowa State University,gta3619,2025-06-19_16h57m41s,C15H30O,M[M]+,-O+C5H12N3O,C15H30O-O+C5H12N3O+,340.3322394,0.35865816,0.1,0.376245112,0.9549580791376028,0.9982183220316447,"3,7,11-trimethyldodec-6-en-1-ol, pentadecan-2-one, pentadecanal, 3-methyltetradecan-2-one","CNP0076020, CNP0264327, CNP0331942, CNP0377330",0,9120.124023,6871964.5,4,1,,,C22H44O2+
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H12O5,M[M]+,-O+C5H12N3O,C10H12O5-O+C5H12N3O+,326.1710473,0.35834777,0.1,0.37220290076502527,0.9645239656310921,0.9981870338496844,"2,4,5-trimethoxybenzoic acid, 6-hydroxy-2,3,4-trimethoxybenzaldehyde, Gelsemide, methyl 2-hydroxy-3,4-dimethoxybenzoate, 1-hydroxy-7-(hydroxymethyl)-1H,4aH,5H,7aH-cyclopenta[c]pyran-4-carboxylic acid, Methyl Syringate, Propyl Gallate, C-Veratroylglycol, Danielone, Gentiolactone, Geir-1, Eudesmic Acid","CNP0107114, CNP0143118, CNP0154803, CNP0155038, CNP0157164, CNP0188664, CNP0265257, CNP0283344, CNP0287062, CNP0304561, CNP0314685, CNP0402059",0,13888.31152,11863312,12,1,,,C17H26O6+
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H10O5,M[M]+,-O+C5H12N3O,C8H10O5-O+C5H12N3O+,300.1553972,0.35768694,0.1,0.37067210040095616,0.9666854516050069,0.9982239942007974,"4,5-dihydroxy-7-methyl-3a,4,5,7a-tetrahydro-2H-1,3-benzodioxol-2-one, methyl 1-hydroxy-4-methoxy-2-oxocyclopent-3-ene-1-carboxylate","CNP0106398, CNP0257075",0,16413.35547,10787980,2,2,,,"C15H24O6+, C20H19N3+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C40H42O14,M[M]+,-O+C5H12N3O,C40H42O14-O+C5H12N3O+,860.3600298,0.35576057,0.1,0.41749127021252835,0.8699847651243031,0.9794871794871794,Chlorajaponilide D,CNP0244347,0,4866.276367,149778.7188,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H42O9,M[M]+,-O+C5H12N3O,C28H42O9-O+C5H12N3O+,636.3854567,0.3506914,0.1,0.3865627445182411,0.9133818179608796,0.9932367149758454,"3-O-Beta-D-Xylopyranosylperiplogenin, Ivain Ii, Scutenisin","CNP0215779, CNP0303648, CNP0307336",0,5276.431152,851148.0625,3,1,,,C35H56O10+
Iowa State University,gta3619,2025-06-19_16h57m41s,C16H16O6,M[M]+,-O+C5H12N3O,C16H16O6-O+C5H12N3O+,418.197262,0.3501417,0.1,0.3747845858086218,0.9363578440174782,0.9977466139278437,"{1,5-dihydroxy-1H,4aH,5H,7aH-cyclopenta[c]pyran-7-yl}methyl 4-hydroxybenzoate, Phebaclavin A, 4,2',4',Beta-Tetrahydroxy-6'-Methoxydihydrochalcone, 6-Methoxy-Alpha-Pyrufuran, 4,10,11-trihydroxy-8-methoxy-4-methyl-1H,3H,4H,5H-naphtho[2,3-c]oxepin-1-one, Heraclenol, Aviprin, Glochidiolide, 3,4,4',Alpha-Tetrahydroxy-2'-Methoxydihydrochalcone, Episappanol, 10-hydroxy-8,8-dimethyl-2-oxo-2H,8H,9H,10H-pyrano[2,3-h]chromen-9-yl acetate, Beta-Cotonefuran, 2-Hydroxy-3,4,6,9-Tetramethoxydibenzofuran, Phebaclavin B, Symplocosidin, (-)-3-[2-(Acetyloxy)Propyl]-2-Hydroxy-8-Methoxy-1,4-Naphthoquinone, (R)-7-Methoxy-6,8-Dihydroxy-Alpha-Dunnione, Ventiloquinone I, 6,10-dihydroxy-7-methoxy-1,3-dimethyl-1H,3H,4H,8H,9H-naphtho[2,3-c]pyran-8,9-dione, 6-Methoxy-3',4'-Dehydromurranganon, (3R)-3',8-Dihydroxyvestitol, Catechin 4'-Methyl Ether, Qianhucoumarin C, Catechin-7-Methyl Ether","CNP0085719, CNP0110811, CNP0121500, CNP0133590, CNP0146856, CNP0150510, CNP0162174, CNP0197998, CNP0203736, CNP0213251, CNP0231866, CNP0231927, CNP0259099, CNP0291874, CNP0293110, CNP0314121, CNP0331566, CNP0347889, CNP0348979, CNP0360024, CNP0366521, CNP0389505, CNP0397684, CNP0426404",0,10622.94824,8742160,24,2,,,"C11H17N3O5S-O+C5H12N3O+H+, C23H30O7+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C27H36N2O4,M[M]+,-O+C5H12N3O,C27H36N2O4-O+C5H12N3O+,566.3700814189999,0.3465382,0.1,0.3832883372538932,0.9141616635934231,0.9890140845070422,"7'-O-Demethylisocephaeline, 10-O-Demethylcephaeline","CNP0176690, CNP0247847",0,5216.751953,529726.75,2,4,,,"C24H37NO7-O+C5H12N3O+H+, C34H50N2O5+, C35H49NO5+H+, C32H52O8+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C5H8O2,M[M]+,-O+C5H12N3O,C5H8O2-O+C5H12N3O+,214.15500328299999,0.343812,0.1,0.3534295702579462,0.9750262131408606,0.9977042845777929,"2-methyloxolan-3-one, Oxan-2-One, Tiglic Acid, 3-methyloxolan-2-one","CNP0116291, CNP0237404, CNP0238363, CNP0290908",0,13778.19238,12508160,4,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C16H11NO2,M[M]+,-O+C5H12N3O,C16H11NO2-O+C5H12N3O+,363.18155237900004,0.33882955,0.1,0.36776740439618383,0.9264877937959743,0.9944165270798436,"2-Anilinonaphthalene-1,4-Dione, Dubamine","CNP0288378, CNP0330210",0,6145.656738,1071788.125,2,3,,,"C13H14O5-O+C5H12N3O+, C20H28O6+, C23H25NO3+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C5H13N3O,M+H,,C5H13N3O+H+,132.11313847099998,0.9963686,0.05,0.9972689028966449,0.9997007159956518,0.9993963341016354,"N-(4-hydroxybutyl)guanidine, N-Carbamoylputrescine","CNP0103952, CNP0414848",0,41814468,26422579200,2,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H8O3,M+H,,C8H8O3+H+,153.0546206,0.9906217,0.05,0.9918578153456553,0.999655219,0.9990982074122952,"Orsellinaldehyde, 1-(2,6-Dihydroxyphenyl)Ethanone, Methylsalicylic Acid, 4-Hydroxyphenylacetate, 5-Hydroxy-2-Methoxy Benzaldehyde, Resacetophenone, Mandelic Acid, P-Anisate, Methylparaben, Aquilegiolide, 2-hydroxy-5-methoxybenzaldehyde, Vaniline, Vanillin, 2-Hydroxymethylbenzoic Acid, 4-methoxy-3H-1,2-benzodioxole, 2-Hydroxy-4-Methoxybenzaldehyde, 2-(2-Hydroxyphenyl)Acetate, 3,4-Dihydroxyacetophenone, Betula Oil, Isovanillin","CNP0115622, CNP0132108, CNP0206449, CNP0212603, CNP0214934, CNP0230310, CNP0248394, CNP0249583, CNP0259416, CNP0267394, CNP0269274, CNP0270199, CNP0274414, CNP0283123, CNP0298183, CNP0298651, CNP0298923, CNP0310121, CNP0320906, CNP0420166",0,7201989.5,3671652864,20,0,,,
